Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
172,GP,F,16,R,GT3,T,2,2,at_home,other,course,mother,3,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,5,1,1,4,5.0,12,12,15
173,GP,F,15,U,LE3,T,3,2,health,other,reputation,mother,1,2,0,yes,no,yes,no,yes,yes,yes,no,4,5,2,1,1,4,4.0,14,14,15
174,MS,F,21,U,LE3,T,3,4,other,services,reputation,other,1,2,2,no,yes,no,yes,yes,no,yes,no,5,2,5,1,4,5,2.0,10,13,13
175,GP,M,15,U,GT3,T,2,2,services,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,no,2,5,4,1,1,3,2.0,14,13,12
176,GP,F,17,U,GT3,A,4,3,teacher,at_home,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,1,5,10.0,17,16,16
177,GP,M,18,R,LE3,T,1,1,other,other,course,mother,2,1,1,no,no,no,yes,yes,no,yes,yes,4,5,4,2,1,5,0.0,9,7,6
178,GP,M,17,U,GT3,T,2,1,other,other,home,mother,2,2,0,no,no,no,yes,yes,yes,yes,yes,4,4,5,2,1,3,4.0,9,8,10
179,GP,F,16,U,LE3,A,1,1,at_home,other,course,other,1,2,0,no,yes,no,no,yes,yes,yes,yes,3,3,2,1,1,4,2.0,9,10,10
180,GP,M,16,U,GT3,T,2,1,services,services,home,father,1,3,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,5,6.0,11,12,11
181,GP,F,15,R,GT3,T,3,3,other,health,other,father,1,4,0,no,no,no,yes,yes,yes,yes,yes,4,5,4,1,2,3,1.0,13,12,14
182,GP,F,18,U,GT3,T,2,2,other,other,home,father,2,1,0,no,yes,no,yes,no,yes,yes,no,4,4,2,2,2,4,3.0,14,14,15
183,GP,F,22,U,GT3,T,3,2,services,other,course,mother,1,1,3,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,1,1,1.0,8,9,9
184,GP,F,18,R,GT3,A,4,3,services,other,course,father,4,2,1,no,yes,yes,yes,yes,no,yes,yes,4,3,4,1,3,1,1.0,9,9,10
185,GP,M,17,U,GT3,T,3,1,services,services,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,1,4,4,3,2,2,4.0,11,12,14
186,GP,F,18,U,LE3,T,2,3,other,other,course,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,2,4,2,1,4,2.0,13,12,12
187,MS,F,18,R,GT3,A,4,4,other,health,course,mother,3,4,0,no,no,no,yes,yes,yes,yes,no,5,3,3,1,2,5,12.0,13,12,12
188,GP,F,17,R,GT3,T,1,1,other,other,home,mother,2,1,0,no,yes,no,yes,no,yes,yes,yes,4,3,5,1,1,3,1.0,13,14,15
189,MS,F,17,R,LE3,T,2,1,at_home,at_home,course,mother,3,1,0,no,no,no,no,no,yes,yes,no,4,3,2,1,2,2,12.0,14,13,14
190,GP,F,18,U,LE3,T,4,3,teacher,other,reputation,mother,4,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,5,1,19.0,10,10,10
191,GP,F,15,U,GT3,T,4,3,teacher,other,reputation,father,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,3,1,3,3,1.0,17,18,18
192,MS,M,15,R,LE3,T,2,3,other,other,other,mother,2,1,0,no,no,no,no,yes,yes,yes,no,5,5,5,1,1,2,6.0,10,9,10
193,GP,F,17,U,GT3,T,3,2,services,other,home,father,2,1,0,yes,yes,no,yes,yes,yes,yes,no,5,2,2,1,1,5,1.0,11,10,11
194,GP,M,16,U,GT3,T,3,3,other,services,course,father,1,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,2,2,1,3,1.0,13,13,13
195,GP,F,16,R,LE3,T,4,4,health,teacher,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,3,4,2,1,1,3,4.0,15,16,17
196,GP,F,18,U,GT3,T,2,3,at_home,services,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,2,2,2,1,3.0,14,14,15
197,MS,F,17,R,LE3,T,1,1,at_home,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,5,2,4,1,5,4,2.0,14,17,17
198,MS,F,18,U,LE3,A,3,3,other,services,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,2,1,2,3,1.0,9,10,11
199,GP,F,17,U,GT3,T,1,1,at_home,other,home,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,4,2,6.0,15,16,16
200,MS,F,18,R,LE3,T,3,3,services,services,home,mother,1,2,0,no,yes,no,no,no,no,yes,no,4,3,4,3,4,2,1.0,9,9,8
201,MS,F,17,R,GT3,T,1,1,other,other,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,no,5,4,5,1,2,5,0.0,9,10,10
202,GP,M,17,U,LE3,T,1,2,other,other,course,mother,1,3,0,no,no,no,no,yes,yes,yes,yes,4,3,3,2,1,2,0.0,12,12,13
203,GP,M,18,U,LE3,T,3,2,other,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,1,5,1,2,5,9.0,9,11,10
204,GP,F,16,U,GT3,T,1,1,at_home,teacher,course,father,2,2,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,1,3,2.0,13,14,15
205,MS,F,17,R,GT3,A,4,3,teacher,services,reputation,mother,4,2,0,yes,yes,no,no,yes,no,yes,no,4,3,3,1,1,3,2.0,8,7,8
206,MS,M,18,R,GT3,T,1,1,at_home,other,course,other,3,2,1,no,no,no,yes,yes,yes,yes,no,3,4,2,3,2,3,3.0,6,9,11
207,GP,M,16,R,GT3,T,1,1,other,other,home,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,1,4,2,1.0,10,10,11
208,GP,F,16,U,GT3,T,3,2,other,other,home,mother,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,3,3,2.0,15,16,16
209,GP,F,17,U,LE3,T,2,1,at_home,other,reputation,mother,1,3,0,no,yes,yes,yes,yes,yes,yes,yes,4,3,2,1,4,3,0.0,14,14,15
210,GP,M,17,U,GT3,T,4,3,services,other,home,mother,3,2,0,no,no,no,yes,no,yes,yes,yes,4,3,5,1,4,3,1.0,12,10,11
211,GP,M,17,U,GT3,A,4,2,services,services,course,mother,2,3,0,no,no,no,no,yes,no,yes,yes,4,3,2,2,2,5,1.0,9,10,11
212,MS,M,16,U,LE3,T,2,2,at_home,other,course,mother,2,1,0,no,yes,yes,yes,yes,yes,yes,no,4,5,3,1,2,1,1.0,17,17,17
213,GP,F,15,U,LE3,T,1,1,other,other,reputation,father,1,2,0,no,yes,no,no,no,yes,yes,no,4,3,3,3,1,3,9.0,12,12,13
214,GP,F,16,U,GT3,T,2,2,services,services,home,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,4,1,3,5,2,1,0.0,11,11,12
215,GP,M,17,U,GT3,T,3,3,services,other,reputation,mother,1,3,3,no,yes,no,yes,yes,yes,yes,no,4,4,5,2,4,4,2.0,9,0,0
216,GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,5,5,9.0,16,16,16
217,GP,F,16,U,GT3,T,4,4,other,other,course,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,3,5,3,1,1,5,2.0,14,14,15
218,GP,F,16,U,LE3,T,4,4,other,services,home,mother,1,3,0,yes,no,no,yes,yes,yes,yes,no,4,5,3,1,3,1,1.0,12,13,13
219,GP,F,16,R,GT3,T,1,1,other,services,course,father,4,2,0,yes,yes,no,yes,yes,yes,yes,no,5,2,2,3,1,5,6.0,11,9,10
220,MS,F,17,U,GT3,T,1,1,at_home,other,course,mother,1,2,0,no,yes,no,yes,yes,no,yes,yes,4,2,4,1,1,1,10.0,6,6,7
221,GP,M,18,U,LE3,A,3,2,services,services,reputation,mother,4,2,0,no,yes,no,yes,no,yes,yes,no,4,5,1,4,1,5,1.0,13,12,13
222,GP,F,18,U,GT3,T,4,3,teacher,services,reputation,father,3,2,1,no,yes,no,no,yes,yes,yes,no,5,3,3,1,3,3,1.0,10,9,10
223,MS,M,16,R,GT3,T,4,3,services,services,course,mother,2,2,0,no,no,no,yes,no,no,yes,no,4,3,2,1,1,3,0.0,10,12,14
224,GP,M,16,U,GT3,T,3,3,services,services,course,mother,1,1,0,no,yes,no,no,no,yes,yes,no,5,3,3,1,2,4,9.0,13,12,13
225,GP,F,16,U,LE3,T,4,2,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,5,4,5,10.0,11,11,11
226,GP,F,16,U,GT3,T,3,2,health,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,1,3,5,1.0,12,10,11
227,GP,F,17,U,LE3,T,1,1,at_home,other,course,mother,1,1,0,yes,yes,no,no,no,yes,yes,no,5,2,2,2,1,2,1.0,14,14,14
228,GP,M,17,U,LE3,T,3,1,services,other,course,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,4,1,1,3,2.0,14,15,16
229,GP,M,17,U,GT3,T,4,3,health,other,home,mother,1,1,0,no,yes,no,yes,no,yes,yes,no,4,4,3,1,1,1,3.0,10,10,10
230,MS,F,15,R,LE3,T,2,2,services,other,other,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,2,1,3,2,9.0,12,9,10
231,MS,M,17,U,GT3,T,1,1,at_home,at_home,other,father,1,2,0,no,yes,yes,no,yes,yes,yes,no,5,2,4,1,4,5,3.0,7,0,0
232,GP,F,18,U,GT3,A,3,4,other,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,5,5,1,1,2,5,2.0,10,10,11
233,MS,M,18,U,GT3,T,1,1,other,at_home,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,5,4,2,1,1,4,13.0,12,13,13
234,GP,F,17,U,GT3,T,4,2,services,health,home,mother,2,3,1,no,yes,no,no,no,yes,yes,yes,4,1,1,1,2,5,2.0,13,13,13
235,MS,F,17,U,GT3,T,4,4,teacher,teacher,other,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,3,5,2,2,2,3,1.0,14,14,14
236,MS,M,18,R,GT3,T,4,4,teacher,teacher,course,other,2,3,1,no,yes,no,no,no,yes,yes,yes,3,3,1,5,2,3,2.0,7,9,9
237,GP,M,17,U,GT3,T,2,1,services,services,course,mother,3,1,0,no,no,no,no,yes,yes,yes,no,4,5,3,1,4,1,3.0,13,14,13
238,GP,F,17,U,GT3,T,4,3,services,services,course,father,3,2,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,3,3,8.0,11,12,13
239,GP,F,15,U,GT3,A,3,4,at_home,other,course,father,2,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,1,2,1,6.0,11,15,15
240,GP,M,16,U,GT3,T,2,2,other,health,reputation,father,2,3,0,no,yes,no,yes,yes,yes,yes,yes,4,3,3,2,5,4,4.0,12,12,13
241,GP,F,16,R,GT3,T,3,3,at_home,other,home,mother,3,3,0,no,yes,no,no,yes,no,yes,yes,5,4,2,1,1,3,9.0,10,9,10
242,GP,M,16,U,GT3,T,3,4,at_home,other,course,father,1,3,0,no,yes,no,yes,yes,yes,yes,no,4,1,2,2,1,4,0.0,9,8,8
243,MS,M,18,U,LE3,A,4,4,other,services,other,other,2,3,0,no,yes,no,no,yes,no,yes,yes,4,4,4,2,1,4,2.0,12,13,13
244,MS,F,15,U,GT3,T,3,3,services,other,reputation,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,4,3,2,2,5,25.0,14,15,15
245,GP,M,18,U,GT3,T,3,4,at_home,teacher,home,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,3,1,5,1,1,4,1.0,12,12,15
246,GP,M,18,U,LE3,T,4,4,health,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,5,3,5,1,5,2,1.0,13,12,14
247,MS,F,18,R,GT3,A,3,3,at_home,other,other,mother,2,1,1,no,no,no,no,yes,yes,yes,no,3,4,4,2,2,3,4.0,9,9,10
248,MS,M,15,U,LE3,T,2,1,services,other,other,father,3,1,0,no,yes,no,no,yes,yes,yes,no,5,5,2,2,4,5,3.0,17,16,16
249,GP,F,18,U,GT3,A,3,3,other,other,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,1,2,10.0,10,11,12
250,GP,F,16,U,LE3,T,2,1,services,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,4,5,5,5,1.0,17,17,17
251,MS,F,18,U,GT3,T,4,2,teacher,other,course,mother,2,1,1,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,3,1.0,6,8,8
252,MS,F,17,R,GT3,A,2,1,services,services,other,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,3,4,18.0,16,16,16
253,GP,M,16,U,GT3,T,3,3,other,other,course,mother,1,2,0,yes,no,no,yes,yes,yes,yes,no,4,4,4,3,2,4,5.0,12,11,11
254,GP,M,15,U,GT3,T,4,4,at_home,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,4,3.0,16,16,16
255,GP,F,17,U,GT3,T,2,2,at_home,other,reputation,mother,2,1,0,yes,yes,no,no,yes,yes,yes,no,4,2,5,3,3,2,0.0,10,10,11
256,GP,F,16,U,GT3,T,4,3,teacher,other,reputation,father,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,3,3,2,2,3,1,1.0,10,10,10
257,MS,M,16,U,GT3,A,1,2,other,other,course,mother,2,2,0,no,no,no,yes,no,yes,yes,yes,1,3,1,2,2,4,1.0,10,11,11
258,MS,M,16,U,GT3,T,2,4,other,other,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,5,4,3,1,4,5,3.0,10,10,10
259,GP,F,18,U,GT3,T,4,3,teacher,services,home,mother,2,2,0,no,yes,no,no,yes,no,yes,yes,3,1,3,1,5,1,3.0,11,12,14
260,MS,F,16,R,LE3,T,4,4,services,teacher,reputation,mother,3,1,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,2,5,5.0,14,14,15
261,GP,F,18,U,GT3,T,2,2,at_home,services,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,1,5,3.0,16,17,17
262,GP,F,19,U,GT3,T,1,1,at_home,other,reputation,mother,2,2,0,no,yes,no,no,yes,no,yes,no,1,5,2,1,2,5,1.0,13,11,11
263,GP,M,22,U,GT3,A,2,1,services,other,home,mother,2,1,3,no,no,no,yes,yes,no,yes,yes,3,1,3,1,5,5,1.0,8,10,9
264,MS,M,17,U,GT3,T,3,4,at_home,other,other,father,1,1,1,no,no,no,yes,yes,yes,yes,no,4,3,2,3,2,1,0.0,10,11,12
265,GP,F,17,R,GT3,T,2,2,at_home,other,home,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,2,2,1,2,1,3.0,11,10,11
266,GP,F,16,U,GT3,T,4,2,teacher,other,reputation,father,2,4,0,no,yes,no,no,no,yes,yes,no,5,4,1,4,1,4,8.0,15,15,15
267,GP,M,17,U,GT3,T,3,1,services,services,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,3,2,1,5,3,0.0,11,9,10
268,GP,M,16,R,GT3,T,4,3,teacher,services,home,other,2,1,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,1,1,2.0,9,8,8
269,GP,M,18,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,yes,4,5,2,1,1,5,1.0,10,9,10
270,MS,M,18,R,GT3,T,3,2,services,services,reputation,mother,1,2,1,no,yes,no,yes,yes,yes,yes,no,3,2,2,2,5,1,1.0,9,11,12
271,GP,F,17,U,GT3,T,4,3,teacher,services,other,mother,1,1,0,no,no,no,yes,yes,yes,yes,yes,4,2,5,5,3,2,2.0,12,13,14
272,MS,F,16,U,GT3,T,2,1,other,at_home,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,5,3,5,1,3,5,1.0,13,12,13
273,MS,M,18,R,GT3,T,1,2,other,services,other,mother,3,1,0,no,yes,no,yes,yes,no,yes,yes,5,4,5,1,1,4,3.0,9,9,9
274,MS,M,16,R,GT3,T,2,2,other,other,home,father,2,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,2,1,1,8.0,11,10,10
275,GP,M,16,U,GT3,T,2,3,services,services,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,3,1,1,5,2.0,11,9,10
276,GP,F,17,U,GT3,T,4,4,teacher,other,home,mother,1,2,0,no,no,no,yes,no,yes,yes,no,5,3,4,1,2,5,0.0,13,14,13
277,MS,F,15,R,LE3,A,4,4,at_home,teacher,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,5,4,4,1,5,3,1.0,13,13,13
278,GP,F,15,U,LE3,T,1,1,services,at_home,home,mother,3,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,1,5,1,4,1.0,12,10,11
279,GP,F,16,U,GT3,T,1,2,services,other,course,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,5,1,3,5,2.0,7,7,8
280,GP,M,17,U,GT3,T,2,2,services,services,reputation,father,2,1,0,no,yes,no,no,yes,yes,yes,no,4,4,5,1,1,4,1.0,16,16,16
281,MS,M,17,R,GT3,T,1,1,at_home,other,other,mother,4,3,0,no,no,yes,yes,yes,no,yes,no,4,2,5,2,4,1,0.0,6,7,7
282,GP,M,16,U,LE3,T,1,1,at_home,other,home,father,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,5,4,1,1,1,3.0,12,13,14
283,GP,F,18,U,LE3,T,4,3,services,services,home,father,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,2,1,2,0.0,9,11,11
284,GP,M,16,R,GT3,T,2,2,at_home,services,reputation,mother,2,2,0,no,no,no,no,yes,yes,yes,no,5,3,3,1,2,5,10.0,12,12,13
285,GP,F,18,U,GT3,T,3,3,services,other,course,father,1,1,0,no,no,no,no,yes,yes,yes,yes,3,3,4,3,4,5,0.0,13,12,13
286,MS,F,15,U,LE3,T,2,2,services,other,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,yes,3,4,4,1,1,5,2.0,13,13,13
287,GP,F,17,U,GT3,T,2,4,services,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,2,5,1.0,9,10,10
288,MS,F,16,U,GT3,T,1,2,at_home,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,no,3,3,2,2,1,5,1.0,11,9,10
289,MS,M,18,R,GT3,T,1,1,other,other,home,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,4,2,4,1,1,2.0,10,11,10
290,GP,F,16,U,GT3,T,3,4,services,services,course,father,1,2,0,no,no,no,no,yes,yes,yes,yes,5,3,3,1,1,1,5.0,14,15,15
291,MS,M,15,R,GT3,A,1,0,at_home,other,course,mother,1,1,0,no,yes,no,no,no,yes,yes,no,2,3,3,2,1,4,12.0,10,13,13
292,MS,M,16,U,LE3,A,2,1,other,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,3,1,5,3,1.0,13,13,14
293,MS,M,15,R,GT3,T,2,2,other,other,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,3,3,1,4,10.0,14,14,15
294,GP,F,15,U,LE3,T,4,2,services,other,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,5,5,3,1,5,1,2.0,14,17,15
295,MS,F,18,U,GT3,T,1,1,at_home,other,other,father,4,2,1,no,yes,no,no,no,yes,yes,no,3,2,3,3,4,2,2.0,10,9,8
296,MS,M,18,R,LE3,A,2,2,other,other,home,mother,2,1,0,no,yes,no,no,yes,no,yes,yes,5,2,5,2,5,4,1.0,7,9,10
297,GP,F,17,U,GT3,T,2,2,other,at_home,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,5,10.0,13,13,13
298,GP,M,17,U,GT3,T,1,1,other,other,reputation,mother,1,1,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,2,4,2.0,14,15,15
299,GP,M,18,U,GT3,T,3,1,services,other,course,mother,1,4,0,no,yes,no,yes,yes,yes,yes,yes,3,2,5,1,3,4,1.0,18,17,18
300,GP,M,15,R,GT3,T,3,3,other,other,home,father,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,5,1,5,5,5.0,11,13,14
301,GP,F,15,U,LE3,T,2,2,other,services,home,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,4,2,6.0,8,9,10
302,GP,F,16,U,LE3,T,4,4,other,other,reputation,father,1,2,0,no,no,no,no,yes,yes,yes,no,4,5,2,1,3,2,6.0,13,13,14
303,MS,F,18,U,LE3,T,4,3,other,other,course,father,2,3,2,no,yes,no,no,yes,yes,yes,yes,4,3,1,1,1,5,9.0,11,11,12
304,GP,F,16,U,GT3,T,3,3,other,other,home,mother,1,4,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,4,5,6.0,14,13,13
305,GP,M,17,U,LE3,T,1,1,other,services,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,5,3,3,5,1,5,1.0,9,8,10
306,GP,F,17,U,LE3,T,1,1,other,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,4,2,1,4,0.0,9,10,9
307,GP,M,18,U,GT3,T,3,4,services,teacher,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,3,1,4,3,2,3,3.0,12,13,13
308,MS,F,15,R,GT3,T,2,2,other,services,course,father,1,2,0,yes,no,no,yes,no,yes,yes,no,5,4,5,3,3,4,3.0,11,10,10
309,MS,M,15,U,GT3,T,3,3,other,other,home,mother,2,2,0,no,no,no,no,no,yes,yes,no,4,2,3,1,1,1,0.0,13,14,14
310,GP,M,15,U,GT3,T,2,4,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,5,2,4,5,0.0,8,9,9
311,GP,F,15,U,GT3,T,4,4,health,services,course,father,1,2,0,no,no,yes,no,yes,yes,yes,no,4,3,2,1,3,2,1.0,8,8,8
312,MS,F,16,U,GT3,T,2,2,other,services,home,mother,3,2,1,no,yes,no,no,yes,no,yes,yes,3,2,2,1,3,3,2.0,7,8,7
313,GP,M,16,U,GT3,T,1,3,other,services,reputation,mother,1,3,0,no,no,no,no,yes,yes,yes,no,5,3,1,1,1,1,17.0,12,12,13
314,GP,M,16,U,LE3,T,2,2,other,other,course,father,2,4,2,no,yes,no,yes,yes,yes,yes,no,3,4,4,3,1,5,12.0,8,8,9
315,GP,M,16,R,LE3,T,4,4,teacher,services,other,father,3,2,0,no,no,no,no,yes,yes,yes,yes,4,4,3,2,2,3,1.0,11,10,10
316,MS,M,18,U,GT3,T,4,4,other,other,course,mother,2,2,0,no,yes,no,no,no,yes,yes,no,5,2,2,1,3,5,6.0,8,13,10
317,GP,M,16,U,LE3,T,3,1,other,other,home,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,2,4,2,4,5,10.0,7,6,7
318,MS,F,17,U,LE3,A,1,1,at_home,other,other,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,2,3,4,1.0,15,14,15
319,MS,F,20,R,GT3,T,3,4,services,services,home,other,3,2,1,no,yes,yes,yes,no,yes,yes,no,5,3,2,1,5,3,2.0,6,7,7
320,GP,F,18,U,LE3,T,4,4,services,other,reputation,mother,2,2,1,yes,yes,no,no,yes,no,yes,no,3,3,3,2,1,5,0.0,7,8,9
321,GP,F,18,U,GT3,T,2,3,other,other,home,father,2,1,0,no,no,no,no,yes,yes,yes,yes,5,4,2,2,2,3,6.0,0,11,11
322,MS,F,15,R,GT3,T,1,1,services,other,course,mother,3,4,0,no,yes,no,no,no,yes,yes,no,3,3,5,4,1,3,1.0,12,16,16
323,GP,F,16,R,GT3,T,1,2,other,services,reputation,father,2,1,0,yes,yes,no,no,yes,yes,yes,no,5,3,5,2,1,5,4.0,10,11,12
324,GP,F,15,R,GT3,T,2,2,at_home,at_home,home,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,2,2,4,2,5,8.0,13,12,14
325,GP,F,15,U,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,3,4,11.0,8,7,8
326,GP,M,19,U,LE3,T,3,3,services,other,reputation,mother,1,1,1,no,yes,no,yes,no,yes,yes,yes,4,5,4,1,1,5,3.0,8,9,10
327,GP,M,18,U,LE3,T,1,1,other,other,other,mother,1,1,1,no,yes,no,yes,no,yes,yes,no,4,5,3,4,1,5,9.0,9,12,12
328,GP,F,17,U,GT3,T,4,1,services,other,course,father,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,2,1,1,5,1.0,11,12,12
329,GP,F,18,R,GT3,T,3,2,other,other,course,father,3,1,0,no,no,no,no,yes,yes,yes,no,3,5,4,1,1,2,6.0,14,15,15
330,GP,F,17,U,GT3,T,3,3,services,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,no,4,1,5,1,1,3,3.0,12,12,13
331,GP,M,16,U,GT3,T,4,4,other,other,reputation,mother,2,3,0,no,yes,no,yes,yes,yes,yes,no,4,2,3,1,1,5,1.0,16,16,16
332,GP,F,17,U,GT3,T,4,4,other,services,course,mother,1,2,0,no,yes,no,no,no,yes,yes,no,4,2,3,1,2,5,0.0,15,16,16
333,GP,M,16,U,LE3,A,4,1,teacher,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,1,1,2,5.0,10,11,10
334,GP,M,16,U,GT3,T,1,2,other,other,home,mother,2,2,1,no,yes,no,yes,no,yes,yes,no,5,5,3,2,3,4,3.0,12,12,13
335,GP,M,17,U,LE3,T,2,2,other,other,home,mother,2,4,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,2,1,5.0,11,9,10
336,GP,F,17,U,GT3,T,3,4,other,teacher,course,father,2,1,0,no,yes,no,no,yes,yes,yes,no,5,2,2,3,3,5,0.0,12,11,11
337,MS,M,18,U,GT3,T,2,2,other,other,other,mother,2,3,2,no,no,yes,no,yes,yes,yes,yes,4,2,2,1,2,5,2.0,9,10,10
338,MS,M,16,U,GT3,T,1,2,at_home,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,1,9.0,10,11,11
339,GP,M,17,U,GT3,A,4,4,services,services,course,mother,2,1,1,no,no,yes,no,no,yes,yes,no,4,3,2,4,1,4,1.0,10,10,10
340,GP,F,15,R,GT3,A,3,3,other,services,home,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,2,1,5,1,2,0.0,12,12,13
341,GP,M,15,U,GT3,T,3,3,at_home,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,11.0,9,11,11
342,GP,F,18,U,GT3,T,3,2,at_home,other,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,5,4,1,1,1,2.0,12,12,13
343,GP,M,16,U,GT3,T,3,1,other,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,4,3,4,1,1,2,2.0,13,14,14
344,MS,F,15,U,LE3,A,2,2,at_home,other,other,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,yes,5,4,5,2,2,2,2.0,12,12,15
345,MS,F,19,R,LE3,A,4,4,other,other,course,other,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,3,4,3.0,7,9,10
