Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
172,GP,F,17,U,LE3,T,2,2,at_home,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,5,1,1,4,5.0,14,15,15
173,GP,F,16,U,GT3,T,3,2,health,other,course,father,1,2,0,yes,no,yes,no,yes,yes,yes,no,4,5,2,1,1,4,4.0,17,17,18
174,MS,F,18,R,GT3,T,3,4,other,services,reputation,mother,2,2,1,no,yes,no,yes,yes,yes,yes,no,5,2,5,1,4,5,2.0,9,9,10
175,GP,M,15,R,LE3,T,2,2,services,other,home,mother,3,3,0,yes,no,no,no,yes,yes,yes,no,2,5,4,1,1,3,2.0,10,10,16
176,GP,F,15,U,LE3,T,4,3,teacher,at_home,home,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,2,4,1,1,5,10.0,9,10,11
177,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,1,0,yes,no,no,yes,yes,no,yes,no,4,5,4,2,1,5,0.0,11,11,11
178,MS,M,17,R,LE3,T,2,1,other,other,course,mother,2,2,0,yes,no,no,yes,yes,yes,no,no,4,4,5,2,1,3,4.0,13,13,13
179,MS,F,16,R,LE3,A,1,1,at_home,other,other,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,3,3,2,1,1,4,2.0,8,8,9
180,GP,M,18,U,GT3,T,2,1,services,services,home,mother,2,3,1,yes,no,no,no,yes,yes,yes,no,5,3,2,1,1,5,6.0,14,15,17
181,MS,F,16,U,GT3,T,3,3,other,health,course,father,2,4,0,no,no,no,yes,yes,yes,no,no,4,5,4,1,2,3,1.0,11,13,12
182,GP,F,15,U,GT3,T,2,2,other,other,course,mother,1,1,0,no,yes,no,yes,no,yes,no,no,4,4,2,2,2,4,3.0,13,14,14
183,MS,F,19,R,GT3,A,3,2,services,other,course,other,4,1,1,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,1,1,1.0,10,10,10
184,MS,F,17,R,GT3,T,4,3,services,other,other,father,1,2,1,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,3,1,1.0,11,11,10
185,GP,M,16,U,GT3,T,3,1,services,services,reputation,mother,1,2,2,yes,yes,no,yes,yes,no,yes,no,1,4,4,3,2,2,4.0,9,9,8
186,MS,F,18,U,GT3,T,2,3,other,other,other,mother,1,2,0,no,no,no,yes,yes,yes,no,no,4,2,4,2,1,4,2.0,6,8,8
187,MS,F,17,R,LE3,T,4,4,other,health,course,mother,1,4,0,no,no,no,yes,yes,yes,no,yes,5,3,3,1,2,5,12.0,12,11,12
188,MS,F,18,R,GT3,T,1,1,other,other,home,mother,2,1,0,no,yes,no,yes,no,no,no,yes,4,3,5,1,1,3,1.0,9,10,10
189,MS,F,18,U,LE3,T,2,1,at_home,at_home,reputation,mother,1,1,0,no,no,no,no,no,yes,no,yes,4,3,2,1,2,2,12.0,10,10,10
190,GP,F,17,U,GT3,A,4,3,teacher,other,home,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,5,1,19.0,14,14,14
191,GP,F,17,U,LE3,T,4,3,teacher,other,reputation,mother,1,2,1,yes,yes,no,no,yes,yes,no,no,4,3,3,1,3,3,1.0,8,6,8
192,MS,M,17,U,GT3,T,2,3,other,other,reputation,father,1,1,0,yes,no,no,no,yes,yes,yes,no,5,5,5,1,1,2,6.0,17,17,18
193,GP,F,18,U,LE3,T,3,2,services,other,home,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,yes,5,2,2,1,1,5,1.0,9,9,10
194,MS,M,19,R,GT3,T,3,3,other,services,home,father,3,1,1,yes,yes,no,yes,yes,no,no,no,4,3,2,2,1,3,1.0,4,0,0
195,MS,F,15,R,LE3,A,4,4,health,teacher,course,father,2,2,0,no,no,no,no,yes,yes,yes,yes,3,4,2,1,1,3,4.0,15,16,16
196,GP,F,15,U,GT3,T,2,3,at_home,services,course,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,2,2,2,1,3.0,13,14,15
197,GP,F,17,U,LE3,T,1,1,at_home,other,home,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,5,2,4,1,5,4,2.0,13,11,11
198,GP,F,16,R,GT3,T,3,3,other,services,course,mother,1,2,0,yes,yes,no,no,yes,yes,no,no,4,3,2,1,2,3,1.0,10,12,12
199,GP,F,16,U,LE3,T,1,1,at_home,other,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,3,3,1,4,2,6.0,17,18,19
200,GP,F,18,U,GT3,A,3,3,services,services,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,4,3,4,2,1.0,11,10,10
201,MS,F,17,R,GT3,T,1,1,other,other,course,mother,4,2,0,no,no,no,yes,yes,yes,yes,no,5,4,5,1,2,5,0.0,13,12,13
202,GP,M,18,U,LE3,T,1,2,other,other,course,mother,1,3,0,yes,no,no,no,no,no,yes,yes,4,3,3,2,1,2,0.0,9,10,11
203,GP,M,17,U,GT3,T,3,2,other,other,reputation,father,2,2,0,yes,no,no,no,yes,yes,yes,no,4,1,5,1,2,5,9.0,11,12,9
204,GP,F,18,U,LE3,T,1,1,at_home,teacher,home,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,1,3,2.0,15,16,16
205,GP,F,17,U,LE3,T,4,3,teacher,services,course,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,3,1,1,3,2.0,14,17,15
206,GP,M,18,U,GT3,T,1,1,at_home,other,course,father,1,2,0,yes,no,no,yes,yes,no,yes,yes,3,4,2,3,2,3,3.0,11,11,11
207,GP,M,16,U,GT3,T,1,1,other,other,home,mother,2,2,0,yes,yes,no,no,yes,yes,yes,no,4,3,5,1,4,2,1.0,13,13,13
208,GP,F,17,U,GT3,T,3,2,other,other,course,father,1,2,0,no,no,no,yes,yes,yes,yes,no,4,4,4,1,3,3,2.0,15,15,15
209,GP,F,16,U,GT3,A,2,1,at_home,other,home,mother,2,3,0,no,yes,yes,yes,no,yes,yes,no,4,3,2,1,4,3,0.0,13,14,15
210,GP,M,16,U,GT3,T,4,3,services,other,course,mother,1,2,0,yes,no,no,yes,yes,yes,no,no,4,3,5,1,4,3,1.0,12,13,13
211,GP,M,17,U,LE3,T,4,2,services,services,course,mother,2,3,0,yes,no,no,no,yes,no,yes,yes,4,3,2,2,2,5,1.0,9,8,10
212,GP,M,17,U,GT3,T,2,2,at_home,other,course,mother,1,1,0,yes,yes,yes,yes,yes,yes,yes,no,4,5,3,1,2,1,1.0,10,11,11
213,GP,F,17,U,LE3,T,1,1,other,other,reputation,father,1,2,0,no,yes,no,no,yes,yes,yes,no,4,3,3,3,1,3,9.0,15,15,16
214,MS,F,16,R,LE3,T,2,2,services,services,course,mother,3,1,2,no,yes,no,no,no,yes,no,no,4,1,3,5,2,1,0.0,5,5,7
215,GP,M,16,R,GT3,T,3,3,services,other,home,father,2,3,0,yes,yes,no,yes,yes,yes,yes,no,4,4,5,2,4,4,2.0,12,13,14
216,MS,F,15,R,GT3,T,3,3,other,other,reputation,mother,3,2,0,no,yes,no,no,yes,yes,yes,no,4,3,1,1,5,5,9.0,14,14,14
217,GP,F,16,U,GT3,T,4,4,other,other,course,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,3,5,3,1,1,5,2.0,14,14,16
218,GP,F,16,U,GT3,T,4,4,other,services,home,mother,1,3,0,yes,no,no,yes,yes,yes,yes,no,4,5,3,1,3,1,1.0,12,12,12
219,GP,F,17,U,LE3,A,1,1,other,services,home,mother,1,2,3,yes,yes,no,yes,yes,yes,yes,no,5,2,2,3,1,5,6.0,11,9,10
220,MS,F,16,U,LE3,T,1,1,at_home,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,no,4,2,4,1,1,1,10.0,12,11,12
221,MS,M,16,R,GT3,T,3,2,services,services,home,father,2,2,0,yes,yes,no,yes,yes,yes,yes,no,4,5,1,4,1,5,1.0,12,13,13
222,MS,F,16,U,GT3,T,4,3,teacher,services,reputation,father,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,3,3,1,3,3,1.0,13,13,10
223,GP,M,17,U,GT3,T,4,3,services,services,course,mother,1,2,0,yes,no,no,yes,no,yes,yes,no,4,3,2,1,1,3,0.0,9,11,11
224,GP,M,17,U,GT3,T,3,3,services,services,reputation,mother,2,1,1,yes,yes,no,no,no,yes,no,yes,5,3,3,1,2,4,9.0,9,11,10
225,GP,F,18,U,GT3,T,4,2,services,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,5,3,2,5,4,5,10.0,16,16,17
226,GP,F,16,U,LE3,T,3,2,health,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,yes,4,3,5,1,3,5,1.0,14,13,13
227,MS,F,16,R,GT3,T,1,1,at_home,other,home,father,1,1,0,yes,yes,no,no,no,yes,yes,no,5,2,2,2,1,2,1.0,12,11,11
228,GP,M,16,U,LE3,T,3,1,services,other,reputation,mother,1,2,0,yes,yes,no,yes,no,yes,yes,yes,5,3,4,1,1,3,2.0,13,10,13
229,GP,M,16,U,GT3,A,4,3,health,other,reputation,mother,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,3,1,1,1,3.0,13,14,15
230,MS,F,17,R,LE3,T,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,2,1,3,2,9.0,10,11,12
231,MS,M,17,U,GT3,T,1,1,at_home,at_home,other,mother,1,2,0,yes,yes,yes,no,yes,yes,no,no,5,2,4,1,4,5,3.0,9,10,10
232,MS,F,17,U,LE3,T,3,4,other,services,course,mother,3,1,0,no,yes,no,yes,yes,no,yes,yes,5,5,1,1,2,5,2.0,9,10,10
233,GP,M,15,U,GT3,T,1,1,other,at_home,home,father,2,2,0,yes,no,no,no,yes,yes,yes,no,5,4,2,1,1,4,13.0,14,14,15
234,MS,F,17,U,GT3,T,4,2,services,health,reputation,mother,2,3,0,no,yes,no,no,no,yes,yes,no,4,1,1,1,2,5,2.0,11,11,12
235,MS,F,17,U,GT3,A,4,4,teacher,teacher,home,father,2,4,3,no,yes,no,no,yes,no,yes,no,3,5,2,2,2,3,1.0,9,10,10
236,GP,M,18,U,GT3,T,4,4,teacher,teacher,course,father,2,3,0,yes,yes,no,no,no,yes,yes,no,3,3,1,5,2,3,2.0,10,10,11
237,MS,M,18,U,GT3,T,2,1,services,services,other,mother,1,1,0,yes,no,no,no,yes,yes,yes,yes,4,5,3,1,4,1,3.0,6,7,7
238,GP,F,17,U,GT3,T,4,3,services,services,reputation,father,1,2,0,no,yes,no,no,yes,yes,no,no,4,4,5,1,3,3,8.0,12,10,11
239,GP,F,17,U,GT3,T,3,4,at_home,other,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,no,3,3,4,1,2,1,6.0,11,13,12
240,GP,M,17,R,GT3,T,2,2,other,health,home,mother,1,3,0,yes,yes,no,yes,yes,yes,yes,no,4,3,3,2,5,4,4.0,13,14,14
241,MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,no,5,4,2,1,1,3,9.0,10,10,10
242,GP,M,16,U,GT3,T,3,4,at_home,other,reputation,father,2,3,0,yes,yes,no,yes,yes,yes,yes,yes,4,1,2,2,1,4,0.0,12,13,13
243,GP,M,16,U,LE3,A,4,4,other,services,reputation,mother,1,3,0,yes,yes,no,no,yes,yes,yes,yes,4,4,4,2,1,4,2.0,9,8,9
244,GP,F,17,R,GT3,T,3,3,services,other,home,father,4,3,1,yes,yes,no,yes,yes,yes,no,no,4,4,3,2,2,5,25.0,10,9,10
245,GP,M,16,R,GT3,A,3,4,at_home,teacher,course,mother,3,2,0,yes,no,no,no,yes,yes,yes,no,3,1,5,1,1,4,1.0,12,12,13
246,GP,M,18,U,GT3,T,4,4,health,services,other,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,yes,5,3,5,1,5,2,1.0,13,12,13
247,MS,F,20,R,GT3,T,3,3,at_home,other,course,other,2,1,1,no,no,no,no,yes,yes,no,yes,3,4,4,2,2,3,4.0,8,9,10
248,GP,M,15,U,LE3,T,2,1,services,other,home,father,1,1,0,yes,yes,no,no,yes,yes,yes,no,5,5,2,2,4,5,3.0,12,11,11
249,MS,F,18,R,LE3,T,3,3,other,other,other,father,4,3,0,no,yes,no,no,yes,yes,yes,yes,5,5,5,1,1,2,10.0,12,10,11
250,GP,F,18,U,LE3,T,2,1,services,other,home,mother,1,2,0,no,no,no,no,yes,no,yes,yes,5,3,4,5,5,5,1.0,11,10,11
251,GP,F,15,U,GT3,A,4,2,teacher,other,home,mother,2,1,0,no,yes,yes,yes,yes,yes,yes,no,4,3,4,1,1,3,1.0,12,10,11
252,GP,F,18,U,GT3,T,2,1,services,services,course,mother,2,2,0,no,no,no,yes,yes,yes,yes,no,4,2,3,1,3,4,18.0,14,14,15
253,GP,M,16,U,GT3,T,3,3,other,other,reputation,mother,2,2,0,yes,no,no,yes,yes,yes,yes,no,4,4,4,3,2,4,5.0,16,15,16
254,GP,M,18,U,GT3,T,4,4,at_home,other,home,mother,1,2,1,yes,yes,no,yes,yes,yes,yes,no,5,4,3,1,1,4,3.0,8,8,9
255,GP,F,17,U,GT3,A,2,2,at_home,other,home,mother,1,1,0,yes,yes,no,no,yes,yes,yes,no,4,2,5,3,3,2,0.0,10,11,11
256,GP,F,16,R,GT3,T,4,3,teacher,other,reputation,father,2,2,0,yes,yes,no,yes,yes,yes,yes,no,3,3,2,2,3,1,1.0,13,13,13
257,GP,M,15,U,GT3,T,1,2,other,other,course,father,1,2,0,yes,no,no,yes,no,yes,no,no,1,3,1,2,2,4,1.0,11,12,14
258,GP,M,17,U,GT3,T,2,4,other,other,home,mother,2,1,0,yes,yes,no,yes,yes,no,yes,no,5,4,3,1,4,5,3.0,9,10,10
259,GP,F,16,U,GT3,T,4,3,teacher,services,course,other,1,2,0,no,yes,no,no,yes,yes,yes,no,3,1,3,1,5,1,3.0,11,11,12
260,GP,F,16,U,LE3,T,4,4,services,teacher,home,mother,1,1,0,no,yes,no,no,no,yes,yes,no,4,3,2,1,2,5,5.0,11,9,0
261,MS,F,16,U,GT3,T,2,2,at_home,services,course,father,1,3,0,no,yes,no,no,yes,yes,no,yes,4,2,3,1,1,5,3.0,8,7,8
262,GP,F,18,U,GT3,T,1,1,at_home,other,reputation,father,1,2,0,no,yes,no,no,yes,yes,no,yes,1,5,2,1,2,5,1.0,10,11,11
263,GP,M,16,U,GT3,T,2,1,services,other,reputation,father,1,1,0,yes,no,no,yes,yes,yes,no,no,3,1,3,1,5,5,1.0,10,9,10
264,GP,M,18,U,GT3,T,3,4,at_home,other,course,mother,2,1,0,yes,no,no,yes,yes,yes,yes,no,4,3,2,3,2,1,0.0,11,10,11
265,MS,F,19,R,GT3,A,2,2,at_home,other,home,other,2,2,0,no,yes,no,yes,yes,yes,yes,yes,5,2,2,1,2,1,3.0,13,12,14
266,GP,F,17,R,GT3,T,4,2,teacher,other,home,father,2,4,0,no,yes,no,no,no,yes,no,yes,5,4,1,4,1,4,8.0,10,10,9
267,GP,M,16,U,GT3,T,3,1,services,services,home,mother,2,2,0,yes,no,no,yes,yes,yes,no,no,4,3,2,1,5,3,0.0,16,17,18
268,GP,M,17,U,GT3,T,4,3,teacher,services,reputation,mother,1,1,0,yes,yes,no,no,yes,yes,yes,yes,4,2,4,1,1,1,2.0,12,12,13
269,GP,M,16,U,GT3,T,2,2,other,other,home,father,1,2,0,yes,yes,no,no,no,yes,yes,yes,4,5,2,1,1,5,1.0,12,12,15
270,GP,M,18,U,GT3,T,3,2,services,services,course,father,1,2,0,yes,yes,no,yes,yes,yes,yes,no,3,2,2,2,5,1,1.0,14,14,14
271,MS,F,17,U,GT3,T,4,3,teacher,services,home,father,2,1,0,no,no,no,yes,yes,yes,no,yes,4,2,5,5,3,2,2.0,14,14,16
272,MS,F,16,R,GT3,A,2,1,other,at_home,course,mother,3,1,0,no,yes,no,no,yes,yes,yes,no,5,3,5,1,3,5,1.0,13,14,14
273,GP,M,18,U,GT3,T,1,2,other,services,home,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,yes,5,4,5,1,1,4,3.0,18,19,19
274,GP,M,16,U,GT3,T,2,2,other,other,other,mother,2,2,0,yes,yes,no,no,yes,yes,no,no,4,3,4,2,1,1,8.0,11,10,11
275,GP,M,19,U,LE3,A,2,3,services,services,course,other,1,2,1,yes,yes,no,yes,yes,no,yes,no,4,3,3,1,1,5,2.0,9,10,10
276,GP,F,16,U,GT3,T,4,4,teacher,other,course,father,1,2,0,no,no,no,yes,yes,yes,yes,yes,5,3,4,1,2,5,0.0,17,16,16
277,MS,F,17,R,GT3,T,4,4,at_home,teacher,course,father,2,2,0,no,yes,no,yes,no,yes,yes,no,5,4,4,1,5,3,1.0,10,9,10
278,GP,F,15,U,GT3,T,1,1,services,at_home,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,2,1,5,1,4,1.0,10,12,12
279,GP,F,15,U,LE3,T,1,2,services,other,course,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,5,1,3,5,2.0,10,11,11
280,GP,M,16,R,GT3,T,2,2,services,services,other,mother,2,1,0,yes,yes,no,no,yes,yes,no,no,4,4,5,1,1,4,1.0,12,11,11
281,GP,M,18,U,GT3,T,1,1,at_home,other,home,mother,2,3,2,yes,no,yes,yes,yes,yes,yes,no,4,2,5,2,4,1,0.0,8,10,9
282,GP,M,17,U,GT3,T,1,1,at_home,other,reputation,father,2,3,0,yes,yes,no,yes,yes,yes,yes,no,4,5,4,1,1,1,3.0,12,16,16
283,GP,F,17,U,LE3,T,4,3,services,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,2,1,2,0.0,11,12,12
284,GP,M,16,R,LE3,T,2,2,at_home,services,reputation,father,3,2,0,yes,no,no,no,yes,yes,yes,no,5,3,3,1,2,5,10.0,8,9,10
285,MS,F,16,R,GT3,A,3,3,services,other,course,mother,1,1,0,no,no,no,no,yes,yes,yes,no,3,3,4,3,4,5,0.0,9,9,8
286,GP,F,18,R,GT3,T,2,2,services,other,home,father,2,1,0,no,yes,no,yes,yes,yes,no,yes,3,4,4,1,1,5,2.0,16,16,16
287,MS,F,17,U,GT3,T,2,4,services,other,course,mother,1,1,3,no,yes,no,no,yes,no,yes,no,4,3,2,1,2,5,1.0,9,9,10
288,GP,F,15,U,LE3,T,1,2,at_home,other,course,mother,4,2,0,no,no,no,no,yes,yes,yes,no,3,3,2,2,1,5,1.0,13,13,13
289,GP,M,17,U,GT3,T,1,1,other,other,reputation,father,1,1,0,yes,yes,no,yes,yes,yes,yes,no,4,4,2,4,1,1,2.0,11,9,10
290,GP,F,16,U,GT3,T,3,4,services,services,other,mother,2,2,0,no,no,no,no,yes,yes,yes,yes,5,3,3,1,1,1,5.0,11,11,12
291,GP,M,17,U,GT3,T,1,0,at_home,other,course,mother,4,1,1,yes,yes,no,no,no,yes,yes,yes,2,3,3,2,1,4,12.0,7,7,0
292,GP,M,18,R,GT3,T,2,1,other,services,course,mother,2,2,0,yes,yes,no,yes,yes,yes,yes,no,5,3,3,1,5,3,1.0,8,8,9
293,GP,M,16,U,GT3,T,2,2,other,other,reputation,mother,2,2,0,yes,yes,no,no,no,yes,yes,no,5,3,3,3,1,4,10.0,9,8,10
294,GP,F,15,U,LE3,T,4,2,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,yes,5,5,3,1,5,1,2.0,15,15,15
295,MS,F,16,U,GT3,T,1,1,at_home,other,home,father,1,2,1,no,yes,no,no,yes,yes,no,no,3,2,3,3,4,2,2.0,7,9,10
296,GP,M,16,U,GT3,T,2,2,other,other,course,father,1,1,0,yes,yes,no,no,yes,yes,yes,yes,5,2,5,2,5,4,1.0,16,16,17
297,GP,F,15,U,GT3,T,2,2,other,at_home,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,2,2,5,10.0,12,12,15
298,GP,M,17,U,LE3,A,1,1,other,other,home,mother,1,1,3,yes,no,no,yes,yes,yes,yes,yes,4,4,4,1,2,4,2.0,10,11,12
299,MS,M,15,R,LE3,A,3,1,services,other,course,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,yes,3,2,5,1,3,4,1.0,9,0,0
300,GP,M,18,U,GT3,T,3,3,other,other,home,other,1,2,0,yes,yes,no,yes,yes,yes,yes,no,4,4,5,1,5,5,5.0,12,11,11
301,GP,F,17,U,GT3,T,2,2,other,services,course,mother,1,3,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,4,2,6.0,13,14,13
302,GP,F,17,U,LE3,T,4,4,other,other,course,mother,1,2,0,no,no,no,no,yes,yes,yes,no,4,5,2,1,3,2,6.0,12,12,13
303,MS,F,18,U,LE3,A,4,3,other,other,course,mother,1,3,0,no,yes,no,no,yes,yes,no,no,4,3,1,1,1,5,9.0,13,13,13
304,GP,F,15,R,LE3,T,3,3,other,other,home,mother,3,4,0,no,yes,no,no,yes,yes,no,yes,4,3,2,1,4,5,6.0,7,8,9
305,GP,M,15,U,LE3,T,1,1,other,services,home,father,1,2,0,yes,yes,no,no,yes,yes,yes,no,5,3,3,5,1,5,1.0,11,12,14
306,MS,F,16,U,GT3,T,1,1,other,other,other,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,4,3,4,2,1,4,0.0,11,10,11
307,MS,M,16,R,LE3,T,3,4,services,teacher,home,father,2,2,0,yes,yes,no,no,yes,yes,yes,no,3,1,4,3,2,3,3.0,9,12,13
308,GP,F,18,U,LE3,T,2,2,other,services,course,mother,1,2,1,yes,no,no,yes,yes,yes,yes,yes,5,4,5,3,3,4,3.0,9,10,11
309,GP,M,17,U,GT3,T,3,3,other,other,course,mother,1,2,0,yes,no,no,no,no,yes,yes,no,4,2,3,1,1,1,0.0,10,10,11
310,GP,M,17,U,GT3,T,2,4,other,other,reputation,mother,1,2,0,yes,yes,no,yes,no,yes,yes,no,4,2,5,2,4,5,0.0,9,7,8
311,MS,F,15,R,GT3,T,4,4,health,services,reputation,mother,2,2,0,no,no,yes,no,yes,yes,yes,no,4,3,2,1,3,2,1.0,14,14,15
312,MS,F,15,R,GT3,T,2,2,other,services,other,father,4,2,0,no,yes,no,no,yes,yes,yes,no,3,2,2,1,3,3,2.0,13,14,15
313,GP,M,15,U,GT3,T,1,3,other,services,home,mother,1,3,0,yes,no,no,no,yes,yes,no,no,5,3,1,1,1,1,17.0,13,12,13
314,MS,M,15,R,GT3,T,2,2,other,other,course,mother,2,4,0,yes,yes,no,yes,yes,yes,yes,no,3,4,4,3,1,5,12.0,13,13,14
315,GP,M,16,U,GT3,T,4,4,teacher,services,course,mother,1,2,0,yes,no,no,no,no,yes,yes,no,4,4,3,2,2,3,1.0,13,14,14
316,GP,M,16,U,LE3,T,4,4,other,other,home,mother,3,2,0,yes,yes,no,no,yes,yes,yes,yes,5,2,2,1,3,5,6.0,9,11,11
317,GP,M,18,U,LE3,T,3,1,other,other,home,mother,2,3,0,yes,yes,no,yes,yes,no,yes,yes,4,2,4,2,4,5,10.0,9,7,9
318,GP,F,16,U,GT3,T,1,1,at_home,other,course,mother,2,1,0,no,yes,no,yes,no,yes,yes,no,3,3,4,2,3,4,1.0,13,13,13
319,GP,F,17,R,LE3,A,3,4,services,services,home,other,2,2,0,no,yes,yes,yes,yes,yes,yes,no,5,3,2,1,5,3,2.0,9,11,11
320,GP,F,18,U,LE3,T,4,4,services,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,yes,yes,3,3,3,2,1,5,0.0,14,14,14
321,MS,F,15,R,GT3,T,2,3,other,other,course,father,1,1,0,no,no,no,no,yes,yes,no,no,5,4,2,2,2,3,6.0,14,14,15
322,GP,F,16,R,LE3,T,1,1,services,other,reputation,mother,1,4,0,no,yes,no,no,no,yes,yes,no,3,3,5,4,1,3,1.0,14,17,15
323,GP,F,15,U,GT3,A,1,2,other,services,course,mother,1,1,0,yes,yes,no,no,no,yes,yes,no,5,3,5,2,1,5,4.0,13,13,13
324,GP,F,15,U,GT3,T,2,2,at_home,at_home,reputation,mother,1,2,0,no,no,no,no,yes,yes,yes,yes,4,2,2,4,2,5,8.0,8,8,8
325,GP,F,17,R,GT3,T,2,2,other,other,course,other,2,2,0,no,yes,no,no,yes,yes,yes,no,5,2,1,1,3,4,11.0,13,13,14
326,GP,M,18,U,GT3,T,3,3,services,other,course,mother,1,1,0,yes,yes,no,yes,yes,yes,no,no,4,5,4,1,1,5,3.0,10,10,10
327,GP,M,17,U,GT3,T,1,1,other,other,course,mother,2,1,0,yes,yes,no,yes,yes,yes,yes,no,4,5,3,4,1,5,9.0,12,12,13
328,GP,F,16,U,GT3,T,4,1,services,other,reputation,mother,1,2,0,yes,yes,no,no,yes,no,no,no,4,3,2,1,1,5,1.0,14,11,12
329,GP,F,17,U,LE3,T,3,2,other,other,course,mother,1,1,0,no,no,no,no,no,yes,no,no,3,5,4,1,1,2,6.0,9,8,8
330,GP,F,16,R,LE3,T,3,3,services,other,course,mother,1,3,0,no,yes,no,no,yes,yes,no,no,4,1,5,1,1,3,3.0,8,8,9
331,GP,M,16,U,GT3,T,4,4,other,other,home,mother,1,3,1,yes,yes,no,yes,yes,yes,no,yes,4,2,3,1,1,5,1.0,10,11,11
332,GP,F,15,U,GT3,T,4,4,other,services,course,mother,1,2,1,no,yes,no,no,yes,yes,yes,yes,4,2,3,1,2,5,0.0,7,11,11
333,GP,M,21,R,GT3,T,4,1,teacher,other,reputation,other,1,2,2,yes,yes,no,yes,no,yes,yes,yes,4,3,4,1,1,2,5.0,9,10,11
334,GP,M,17,U,GT3,A,1,2,other,other,course,mother,1,2,0,yes,yes,no,yes,no,yes,yes,no,5,5,3,2,3,4,3.0,14,15,16
335,GP,M,17,U,GT3,T,2,2,other,other,course,mother,1,4,0,yes,yes,no,yes,yes,yes,yes,no,4,4,3,1,2,1,5.0,14,14,15
336,GP,F,16,U,GT3,T,3,4,other,teacher,course,father,2,1,0,no,yes,no,no,yes,yes,yes,no,5,2,2,3,3,5,0.0,0,11,11
337,MS,M,15,U,GT3,T,2,2,other,other,home,mother,1,3,0,yes,no,yes,no,yes,yes,no,no,4,2,2,1,2,5,2.0,10,9,9
338,GP,M,15,U,LE3,T,1,2,at_home,services,reputation,mother,1,2,0,yes,yes,no,yes,yes,yes,yes,yes,4,4,3,1,1,1,9.0,16,17,17
339,GP,M,18,U,GT3,T,4,4,services,services,course,mother,2,1,0,yes,no,yes,no,no,no,yes,no,4,3,2,4,1,4,1.0,11,13,13
340,GP,F,16,U,LE3,A,3,3,other,services,home,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,2,1,5,1,2,0.0,10,11,12
341,GP,M,15,R,LE3,A,3,3,at_home,other,course,mother,3,1,0,yes,yes,no,no,yes,yes,yes,yes,4,4,3,1,1,5,11.0,11,12,13
342,GP,F,18,U,GT3,T,3,2,at_home,other,reputation,mother,1,2,0,yes,yes,no,no,yes,yes,yes,no,4,5,4,1,1,1,2.0,13,13,13
343,GP,M,16,R,GT3,T,3,1,other,other,course,father,3,1,0,yes,no,no,no,yes,yes,yes,yes,4,3,4,1,1,2,2.0,14,13,13
344,GP,F,19,U,GT3,T,2,2,at_home,other,reputation,other,1,3,3,yes,yes,no,yes,yes,no,yes,no,5,4,5,2,2,2,2.0,8,9,9
345,GP,F,18,U,GT3,T,4,4,other,other,course,father,4,1,0,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,3,4,3.0,11,12,14
